Word,POS
کوکا,PN
یونہی,ADJ
پھرے,VB
جینز,NN
سمٹ,NN
حوریں,NN
خوباں,NN
تقی,NN
ٹریک,NN
ٹریبونل,NN
انتطار,NN
لکھنوی,NN
اکلوتی,ADJ
بالاخر,ADV
نکالتی,VB
کامرانی,NN
باللہ,PN
ردّ,NN
کیڑا,NN
تاثیر,ADJ
بارسلونا,PN
صوفیہ,NN
یوراج,PN
نوکروں,NN
آتشیں,ADJ
چھپتا,VB
چمن,PN
عمان,NN
البقرہ,PN
عارض,NN
اورنگ,PN
یہودیت,NN
کولاسیکرا,PN
استعفٰی,NN
وفد,PN
اِسی,NN
فالو,NN
راجر,PN
ضیا,VB
مہمات,NN
سوچیے,VB
پنپنے,VB
پلازہ,NN
سٹینڈ,NN
زریعہ,NN
خلقِ,NN
بڑھیا,PN
محدثین,PN
ماورائی,ADJ
لوکاں,NN
سجود,NN
شخصیتوں,NN
عاد,NN
سرائی,NN
آلٹ,PN
کمک,NN
پہنتا,VB
ناطقہ,NN
راجستھان,NN
عموما,PN
برطرفی,NN
جراءت,NN
ٹاون,PN
اڑن,PN
نادرا,NN
مرلی,ADJ
آف,PN
وجودِ,NN
انیل,PN
بھلے,VB
آیندہ,ADJ
باشعور,ADJ
القاب,NN
بیڑے,NN
میسیج,NN
ڈونٹ,PN
مشتق,ADJ
کثرتِ,NN
سرشت,NN
راجیو,PN
منہاج,NN
ملکِ,NN
چوٹیں,NN
میعاد,NN
سہراب,NN
سینے,VB
لکھئے,VB
مجالس,NN
لبریز,ADJ
کوڈنگ,NN
کیساتھ,VB
فیکٹریوں,NN
بقایا,ADJ
پکوڑوں,NN
لاپرواہی,NN
لارڈز,PN
مغلیہ,ADJ
فرید,ADJ
سکوائر,NN
منگورہ,PN
پیرا,ADJ
کمپوز,NN
فرمانِ,NN
لغت,PN
نےاس,PN
بجھے,VB
دکھلا,VB
نعم,NN
کنبہ,NN
حرب,NN
بلوایا,VB
صلیبی,NN
دولہا,ADJ
انوار,NN
صوت,NN
مدّت,NN
کريں,VB
نےکہا,PN
سیّد,NN
چشموں,NN
كيا,VB
ناہید,ADJ
ہووے,AA
چاہتوں,NN
ورانہ,NN
پولارڈ,PN
بوجھل,NN
دھڑکتا,VB
حاسد,NN
ریفری,NN
ولد,PN
امامِ,NN
سماجت,NN
تشویشناک,NN
الاعراف,PN
پٹنہ,NN
ہوگے,AA
منیٰ,NN
موسٰی,NN
ہیروں,NN
احقر,NN
پرسن,PN
کمنٹری,NN
ہمدم,NN
کونہ,NN
ریٹنگ,PN
کاف,NN
شیاطین,NN
بلاتی,VB
ناز,ADJ
ساتھیو,NN
مکار,NN
نیندیں,NN
مجتہد,NN
آشون,PN
پکائی,VB
کلہاڑی,NN
نمٹ,VB
میانداد,NN
درسگاہ,NN
گدھا,PN
بگڑنے,VB
مہرے,NN
پیمان,NN
پروگرامز,PN
مریں,VB
پھوپھی,NN
دورانیے,NN
صفیں,NN
تدبیریں,NN
ماما,PN
البدل,NN
داماں,NN
ٹہنی,NN
عدالتِ,NN
دہی,ADJ
فرزوق,NN
ننگی,ADJ
ملتیں,VB
بشارالاسد,PN
اکھاڑ,VB
مٹھائیاں,NN
مجبوریاں,NN
رکاب,NN
محو,VB
بھاگتی,VB
امّی,NN
گلشنِ,NN
دوہرے,ADJ
کوئٹہ,ADJ
جماعتِ,PN
بونے,VB
جائینگے,AA
چیل,NN
حذیفہ,NN
جلاد,NN
چترال,NN
مقفل,ADJ
آئرلینڈ,NN
نابالغ,NN
ریوڑ,NN
فرمادیں,NN
انگیز,NN
حبشی,NN
آغاز,NN
محاصرے,NN
پُرانے,VB
بلیغ,NN
اسیں,NN
دیپ,NN
کتبِ,NN
لیوا,ADV
آسام,NN
ضخیم,NN
پیرو,NN
تتلیاں,NN
حوصلوں,NN
تطویل,NN
مُردوں,NN
ڈکیتی,NN
میاں,PN
صلعم,PN
بہاراں,NN
صنم,PN
جامی,PN
اُنہی,NN
پیوست,NN
فالج,NN
بیٹھوں,NN
ٹوٹتی,VB
مشاعرہ,ADJ
امپائروں,NN
تبت,NN
اُمور,NN
ڈائون,PN
خواستگار,NN
قرعہ,PN
بچاتا,VB
سجدوں,NN
عشر,NN
واشنگ,PN
دھوتے,VB
بغير,ADV
حجرہ,NN
"7,317",CA
بھانت,NN
تبرکات,NN
ثمر,PN
رنجہ,NN
شبانہ,ADJ
ذرا,OR
کوسٹ,PN
کاسٹ,PN
تھکی,VB
ٹولز,NN
فنکشن,PN
ماشاء,NN
سیکھنی,VB
ثابت,NN
کنٹریکٹ,NN
بکھرا,VB
مارلون,PN
حالاتِ,NN
شہہ,NN
برقعے,NN
لیجے,NN
کاربند,ADJ
بلاگروں,NN
چھڑانا,VB
پکارنا,VB
عامیانہ,ADJ
ہیئر,PN
مفتوح,NN
اولادیں,NN
پٹھے,NN
یی,PN
کوزے,NN
ڈھیلی,ADJ
کورسز,NN
پسپائی,NN
دوش,ADJ
بیچاری,ADJ
چیئر,PN
پھرے,ADV
سویرے,PN
کراچی,MUL
ملحد,NN
کلائنٹ,NN
کیپر,NN
کھولتی,VB
عار,NN
تمھارا,ADJ
ڈیسکٹاپ,NN
مکا,VB
ب,CA
مقتولین,NN
بیگانہ,ADJ
برنگی,NN
زمان,PN
موزیلا,PN
معروضی,ADJ
بلتستان,PN
فلک,ADJ
صاحبزادہ,ADJ
سیم,PN
الرحمۃ,PN
لپٹی,VB
یاراں,NN
سٹوڈنٹ,PN
راشدین,NN
کمیٹیوں,NN
ستائے,VB
صوفیوں,NN
بستی,VB
تودے,NN
کوئے,PN
شیطانوں,NN
منہدم,NN
مدح,ADJ
سرکش,NN
شنوائی,NN
سکھائیں,VB
مباح,NN
متاع,ADJ
رسمیں,NN
سفارتکاروں,NN
کجھ,NN
دلدادہ,ADJ
وضو,VB
پھیرتے,VB
پہنیں,VB
بارکت,NN
جئے,NN
یوئیفا,PN
آسیہ,NN
سیاحتی,ADJ
کمزوریاں,NN
چارٹر,PN
توفیق,ADJ
گھول,VB
بلوچی,PN
کشمیری,PN
ڈوبے,NN
سالِ,NN
ظ,CA
کیمسٹری,NN
وڈیوز,NN
کرتب,NN
ڈانس,NN
بُلا,VB
مشاہد,NN
مِس,NN
خدانخواستہ,NN
برہمن,NN
بھاپ,NN
میڈم,PN
شبنم,PN
گاہِ,NN
کاایک,PN
آے,VB
تن,PN
مجموعوں,NN
جاگتی,ADJ
دیجیے,NN
کلاسز,NN
مغالطے,NN
آلام,NN
الجھنوں,NN
خاورچودھری,NN
لاؤ,PN
لکھاریوں,NN
مانگنی,VB
خودساختہ,ADJ
سنگل,NN
صادق,VB
ٹیمپلیٹ,PN
آزمائی,VB
ویلے,PN
چیلنجز,NN
مدون,NN
ساڈا,PN
مکتبۃ,PN
کڑوا,VB
اسٹارٹ,PN
ليا,AA
بٹے,VB
دیگرے,NN
شکم,NN
طغیانی,NN
ط,CA
لیجیئے,VB
لیوا,PN
مرقع,NN
جوابدہ,ADJ
المعجم,PN
ندیاں,NN
روبی,PN
آپکو,AA
مروت,PN
دکھے,VB
دھندا,NN
قائد,PN
بنوں,VB
خُود,NN
چھڑی,VB
ہڑپ,VB
php,CA
بیچتا,VB
AP,PN
ڈکار,NN
احمق,PN
رکھئیے,VB
العباد,PN
مسور,PN
سیماب,PN
ہرایا,VB
عالی,NN
ٹونٹی,NN
کارروائی,ADJ
زونی,PN
ادائیں,NN
حاکم,ADJ
سپیل,PN
انصاری,ADJ
جمیلہ,NN
زِندگی,NN
یونیورسٹیاں,NN
نظریئے,NN
سوئیں,VB
پختون,ADJ
اسپر,NN
بون,PN
وطنِ,NN
پیغمبرِ,NN
اہانت,NN
سمتوں,NN
اصلاً,ADV
گپے,NN
چلڈرن,PN
اندرا,PN
آوازِ,NN
دينا,VB
ث,CA
وڈے,PN
ادرک,PN
B,PN
سکواڈ,PN
ٹک,NN
ہارے,NN
لپک,VB
سولر,PN
دشمنِ,NN
پنشن,NN
دھام,NN
ڈھب,NN
آپا,VB
بریسنن,PN
نزول,PN
افلاطون,NN
رونمائی,NN
کلیجے,NN
چڑھائی,NN
ّ,CA
رپلائی,NN
باطل,PN
ناقد,NN
امنگوں,NN
مدھو,NN
انسٹال,MUL
لکھوانے,VB
لوحِ,NN
بڑھاتی,VB
ہلا,PN
اُٹھاتے,VB
گیہوں,NN
اپر,NN
سویلین,NN
کلاسیکل,NN
بھڑکانے,VB
کالر,NN
سلف,PN
اولادوں,NN
ابوالحسن,PN
فتح,VB
قائدانہ,ADJ
چغتائی,NN
ہنی,PN
ہان,NN
ع,PM
لاک,PN
باتھ,PN
طاعت,NN
نشین,PN
سپنوں,NN
نیکی,ADJ
صنعتیں,NN
کنجیاں,NN
لاؤڈ,PN
دکانداروں,NN
ناتجربہ,ADJ
فیضی,NN
القاسم,PN
عباسی,ADJ
بلاواسطہ,ADJ
دلاور,NN
بخوشی,NN
بحق,VB
اسپیشل,PN
بازیاں,NN
جہنمی,NN
فرزانہ,PN
رقابت,NN
شیرازی,PN
جنتا,ADV
ٹرینٹ,PN
مسلمین,PN
آزار,NN
بطخ,PN
نمی,ADJ
شبلی,NN
ملعون,PN
جھیلوں,NN
لکشمن,PN
چونکا,VB
سفرنامے,NN
شیرانی,PN
ابال,NN
غروب,VB
نمی,PN
باشندہ,NN
آستاں,NN
کرتاہے,NN
بایاں,ADJ
[,PM
سالم,PN
کئ,PN
ڈوبی,VB
مباحثوں,NN
مزہب,NN
انجری,NN
بھائ,VB
پیسٹ,MUL
چینیوں,PN
مودی,PN
اسٹال,NN
کوارٹر,NN
دریائی,ADJ
ملیریا,VB
یون,PN
الرجال,PN
احیاء,PN
تصدق,NN
کیجئیے,AA
جوڑنا,VB
میسنجر,NN
بھیجوں,NN
اسپورٹس,PN
لگام,PN
دوجے,NN
خاتم,PN
کینیا,VB
the,PN
حیلے,NN
شیفتہ,NN
ديتا,VB
حضورنبی,PN
محکم,ADJ
کندن,NN
قائمہ,ADJ
کھٹ,NN
تسخیر,ADJ
ایٹڈ,PN
ملر,PN
سلپ,NN
چولہا,NN
دبائیں,NN
اسٹریٹ,PN
بھئ,NN
پلید,NN
نمٹنا,VB
ہاہاہا,VB
فلوریڈا,PN
لانس,PN
غوث,PN
دکا,PN
تصفیہ,NN
طر,ADJ
ثنا,NN
واویلا,PN
خاکسار,ADJ
آیا,PN
مسند,PN
عطیہ,PN
ڈائریکٹر,PN
شرعاً,ADV
برقِ,NN
مچی,VB
بلائی,VB
چڑھنا,VB
ایونٹ,NN
ماجرا,ADJ
سٹیفن,PN
والیاں,NN
شنکر,PN
موضوعاتی,ADJ
دلشان,PN
ٹریڈ,NN
سالن,PN
رکھئے,AA
زن,PN
ونگ,NN
مسجد,ADJ
شیشی,NN
لومڑی,NN
انتساب,NN
],PM
مالا,PN
اسٹار,PN
متانت,NN
اسٹیبلشمنٹ,PN
فنانس,PN
لوگو,PN
دِنوں,NN
بنگش,PN
لومڑ,NN
شفا,ADJ
چھلک,VB
اجتناب,VB
کھائیں,NN
اکھاڑ,NN
پٹیاں,NN
بیتی,NN
گلوکاروں,NN
جٹ,NN
کراتی,VB
مرتی,VB
صاد,NN
وئیر,ADJ
نازاں,NN
ميڈيا,NN
جنکا,PN
سلجھا,VB
ايم,PN
بتايا,VB
کلید,NN
ٹائی,NN
برہان,NN
عدیم,NN
نورانی,PN
ڈرنک,PN
اشرفی,NN
پناہی,VB
برادری,ADJ
لاستھ,PN
ہست,NN
لاک,NN
نوعِ,NN
قرباں,NN
نابینا,ADJ
اوصاف,ADJ
بچھڑنے,VB
كرتے,VB
جانبدار,ADJ
تہانوں,NN
نیٹورک,PN
صرفِ,NN
مجذوب,NN
خریدتا,VB
پنیٹا,PN
اولیا,PN
پَر,NN
خالو,NN
رتبے,NN
ابتدائے,ADJ
اسدؔ,NN
بیماروں,NN
موجد,NN
غرق,VB
راہبر,PN
شیلنگ,NN
نکاتی,ADJ
اسقاط,NN
ارضِ,NN
گھس,NN
نقد,ADJ
حنیف,ADJ
احیاء,NN
کترا,VB
دا,VB
کانپنے,VB
ماریہ,PN
ھوئی,AA
فيصد,NN
شکنی,VB
ماجرا,VB
اند,NN
کھوکھر,NN
فریبِ,NN
اولیٰ,NN
رولز,PN
بہرے,NN
حیدرآبادی,NN
قیدِ,NN
دف,NN
مخالفوں,NN
زیبا,NN
عظام,NN
بھگ,ADJ
ايسا,NN
آبشار,NN
فزکس,PN
حوروں,NN
مضر,NN
حسرتوں,NN
ارمان,PN
مذاکراتی,ADJ
امہات,NN
پیغامِ,NN
سٹین,PN
رمز,NN
رستم,PN
زینب,ADJ
جاسکیں,AA
شمسی,PN
قادر,VB
ڈئیر,PN
قذافی,PN
رقعہ,NN
معتزلہ,NN
تقاریب,NN
سیفٹی,PN
آملیٹ,NN
سرا,VB
سفرِ,NN
بل,PN
حبان,PN
ٹینکر,NN
ايسی,PN
مبارکباد,VB
ضمیمہ,NN
پھیلتے,VB
بھانجی,NN
سویرے,ADJ
ستانے,VB
جاسکا,AA
چکنائی,NN
ویٹ,PN
دراندازی,NN
بانا,VB
جدل,NN
موذی,ADJ
ڈسکشن,NN
مدھیہ,ADJ
آسکی,VB
ڈائل,NN
عارضہ,NN
چوٹیوں,NN
ثوبیہ,NN
اسپیکر,NN
نازیبا,ADJ
سٹال,PN
حلیف,NN
پاجامہ,NN
چکنا,VB
برانچ,NN
سائنسز,NN
اندیشے,NN
کلونجی,NN
سوپور,NN
ونڈو,NN
مذھبی,ADJ
عدل,PN
چڑھتی,VB
جي,PN
ٹوٹتے,VB
آرچ,PN
المیے,NN
نارمل,PN
غول,NN
مڑ,MUL
ستونوں,NN
ٹینشن,PN
شافعی,NN
ظریف,PN
کےمطابق,NN
ٹکٹوں,NN
رفقاء,NN
ٹھہرتا,VB
فال,PN
کودنے,VB
آجانے,VB
یاترا,PN
سٹیل,NN
ہواہے,AA
کھر,NN
بوسہ,VB
کولکتہ,PN
تشویشناک,ADJ
شريف,NN
عددی,ADJ
دھرے,VB
آمنا,PN
توہم,NN
ارکانِ,NN
میٹھی,PN
محلے,ADJ
غرضی,NN
سیکڑوں,ADJ
پرند,NN
ئے,VB
چھپکلی,NN
کانت,NN
معیوب,ADJ
حلاوت,NN
بابائے,ADJ
آگ,NN
افزودگی,NN
کیپسول,NN
ہندستان,PN
ناپاک,NN
دوربین,NN
چکھ,VB
خوابیدہ,ADJ
اڑیسہ,NN
ءکو,PN
ایڈیٹنگ,PN
زیف,PN
بنالیں,VB
نتيجہ,NN
راگ,PN
ات,NN
متکلم,NN
آنگ,PN
پولیٹکل,ADJ
جائےگی,AA
ایپ,NN
پیرہن,NN
شیلا,PN
نوبیل,ADJ
عروہ,PN
کمانڈوز,NN
افزائی,ADJ
یارڈ,PN
سائیکلوں,NN
زچ,NN
مکھرجی,PN
مدنظر,ADJ
بیوٹی,PN
اسپن,PN
کھیلیں,NN
بیتے,VB
پہونچا,VB
پونچھ,PN
مردار,NN
امیتابھ,NN
پیکرِ,NN
ائے,NN
تہاڈا,PN
املی,PN
ہیکنگ,PN
قطرہ,ADV
نجف,NN
تصویرِ,NN
ژالہ,NN
جینیاتی,ADJ
گلو,NN
Muhammad,PN
اکھٹے,NN
اسپیکنگ,PN
خ,PN
ہونٹ,PN
لاوارث,ADJ
بتلائیں,VB
کرہی,VB
طمانچہ,NN
اترپردیش,PN
سمجھو,PN
ایسوں,NN
عاشقانہ,ADJ
اکھڑ,VB
رانا,VB
ذو,PN
جيسے,PN
التزام,NN
مفلوج,NN
یوم,ADJ
بکا,VB
وقاص,NN
سوکھے,ADJ
بغض,ADV
بیچوں,NN
منور,NN
جگمگا,VB
مسنون,PN
اپلیکیشن,NN
چلیئے,VB
مارکیٹوں,NN
فاٹا,PN
شہود,NN
سیٹنگ,PN
دیسی,NN
اجارہ,ADJ
ظُلم,NN
ویلی,PN
دہندہ,ADJ
مالک,PN
سخی,NN
گورا,NN
سیانی,ADJ
گزاروں,NN
مشہوری,NN
غوطے,NN
برحق,NN
کیئر,PN
ریٹ,PN
ھوگیا,VB
وکٹوریہ,PN
مشہورِ,NN
قلب,PN
کیڑوں,NN
ندا,NN
رنگے,VB
مراسلے,PN
دیش,ADJ
جلاوطنی,NN
ویرات,NN
کیسوں,NN
کمپیوٹروں,NN
مانگوں,NN
ہمدانی,PN
بیں,NN
مصالحتی,ADJ
پطرس,PN
پلیئر,PN
اماموں,NN
تمل,ADJ
اعتزاز,ADJ
استبداد,NN
کاشمیری,PN
غرب,NN
دکھنے,VB
رازی,NN
مراسلت,NN
وقتا,PN
ادنٰی,ADJ
ویرانہ,NN
مظفر,ADJ
مثلث,NN
مخدوش,ADJ
نیلا,PN
رائے,PN
سہیلی,PN
پولی,NN
بنسبت,ADV
ریسٹ,NN
ھوگی,NN
پھیپھڑوں,NN
چاھتا,VB
کردے,PN
پھیرنے,VB
فدا,VB
تحاشہ,NN
گچھ,PN
پیدائش,PN
کاکام,NN
مسدس,PN
مٹی,VB
یوپی,PN
پنے,VB
ناطہ,NN
يقين,NN
ستھری,NN
فیضان,PN
پوتی,NN
مترجم,ADJ
بچھڑ,NN
فقہی,NN
تشنیع,NN
مکتبہ,PN
برانچ,PN
تِرے,NN
نہار,NN
ٹاسک,NN
ربِ,NN
اتنی,ADV
جینی,PN
عمیر,NN
صیغے,NN
واعظ,PN
گنجے,NN
مزدلفہ,NN
مکاتب,NN
تزئین,NN
آجر,NN
صفِ,NN
سلجھانے,VB
مفکرین,NN
ذرّے,NN
چوم,VB
ہلری,PN
صادق,ADJ
سناؤں,NN
اُسکی,ADJ
چنچل,ADJ
حائل,VB
ملحوظ,NN
اسلوبی,NN
کوبھی,PN
انشا,NN
میڈیسن,NN
انبیا,PN
سورۂ,ADJ
واللہ,NN
بھٹکا,VB
لاکر,VB
مرعوب,NN
توے,NN
دنيا,PN
سلیکٹ,PN
الفور,NN
ڈیپ,PN
ار,NN
کریگ,PN
فہرستوں,NN
منیب,PN
کدہ,NN
مسکینوں,NN
چوبارے,NN
دھت,NN
عیوب,NN
کلکٹر,NN
عمودی,ADJ
کائرہ,NN
دہانے,NN
کوئي,ADJ
آشنا,PN
سوکھی,PN
ملکہ,SC
دیوبندی,ADJ
لاری,PN
را,ADJ
ہیڈلی,PN
بالمقابل,ADV
اسیری,NN
عمیر,ADJ
حیاء,NN
برخلاف,NN
ستھرے,CA
باشعور,NN
تمھیں,ADJ
صحتمند,ADJ
پہروں,NN
مبعوث,NN
عارفانہ,ADJ
لینز,PN
سُن,MUL
معاون,ADJ
ڈھاکہ,PN
امیں,NN
مژدہ,ADJ
جہل,PN
باڑ,NN
ٹیکہ,NN
غریبی,NN
کاؤنٹی,PN
بچھی,VB
تُک,NN
خفت,NN
برد,NN
ہلمند,PN
وسعتوں,NN
داعی,NN
تمل,PN
کالز,PN
برادرم,NN
چرایا,VB
مانع,NN
ضلالت,NN
دربان,NN
فلاپ,NN
؍,PN
پيغام,NN
خوشنما,ADJ
مقصدیت,NN
گھنی,ADJ
فرشتہ,ADJ
تھ,NN
جیساکہ,SC
كى,CA
اچھالا,VB
تعزیرات,NN
حسِ,NN
لوئس,PN
اجنبی,ADJ
سائبان,NN
محبوبِ,NN
÷,ADJ
شفافیت,NN
حسیب,ADJ
مچی,NN
ٹور,NN
جھکنے,VB
لئی,NN
بیٹھو,NN
پھلکا,CA
صُورت,NN
دوائیاں,NN
جھاڑی,NN
رینا,PN
عکسِ,NN
لاٹھی,PN
کاغذوں,NN
عشق,VB
کمسن,NN
تمغوں,NN
طبیعیات,NN
ویئرز,PN
برق,PN
جیبیں,NN
جگت,NN
آگے,VB
قضیہ,NN
مکاری,NN
رحمہ,ADJ
ہولے,PN
منہاجین,NN
رومی,ADJ
حنبل,PN
کئیے,NN
بیکراں,NN
سکھر,PN
نصوح,NN
محال,ADJ
قلندر,PN
اینکر,PN
تضمین,NN
مسلمہ,NN
ریلیاں,NN
ابوحنیفہ,NN
مقابل,ADJ
لائبریریوں,NN
پبلیکیشنز,PN
وحید,ADJ
واز,PN
عدی,NN
رومنی,PN
تھینکیو,PN
اسپنر,NN
پہیے,NN
مفرور,ADJ
پاسورڈ,PN
بالفرض,NN
میٹنگ,PN
لابی,NN
بہانوں,NN
ناصرف,NN
ہارن,NN
فلسفیوں,NN
لسانی,PN
پرت,NN
ولن,NN
سیٹلائٹ,NN
نشینی,NN
لاجک,NN
بيوی,NN
چہار,ADJ
جبہ,NN
ٹینک,PN
شیک,NN
گلدستہ,NN
بگرام,NN
مستنصر,ADJ
بروں,NN
عدو,PN
وَ,PN
پلڑا,NN
یہان,NN
بہنوئی,NN
طلباء,ADJ
پاليسی,NN
مہمیز,NN
گنوار,ADJ
بروئے,PN
سوپر,PN
ھونا,VB
اِیمان,NN
الٹنے,VB
کشا,NN
مدر,PN
بلاؤں,NN
مم,PN
سُست,ADJ
باراں,NN
اپلیکیشن,PN
کولیگ,NN
شعاع,NN
جلتے,CA
پشتوں,NN
نڈر,NN
پوٹر,PN
خطیر,ADJ
ولیمز,PN
لڑتی,VB
کلیئر,NN
گدھا,VB
شہرہ,NN
صبر,ADJ
ضلعے,NN
گذرتی,VB
گڑ,VB
رکتی,VB
اُلٹا,PN
جھول,NN
ہری,INT
رہائشیوں,NN
دعاگو,VB
لگدا,PN
وھ,PN
اِ,NN
دیکھایا,VB
وگ,PN
سینئیر,ADJ
خچر,NN
لگن,PN
بنوائے,VB
ملازمتیں,NN
احتراز,ADJ
تلاطم,NN
چمکنے,VB
پٹھو,NN
اساسی,ADJ
سٹریٹ,NN
پاپا,PN
نسوانی,ADJ
ٹائیٹل,NN
قرآن,ADJ
کہاکہ,SC
اشکِ,NN
ایلیٹ,PN
مسلک,ADJ
پرستانہ,ADJ
مدارس,PN
حیث,NN
قلیل,ADJ
ہلانے,VB
بونگیاں,NN
لئی,ADJ
فولڈر,PN
a,PN
گنجان,NN
ٹو,I
ہاتھہ,NN
لٹھ,NN
فرنگی,NN
اِنسان,PN
رُخِ,NN
معیارِ,NN
ہزارے,PN
تلاشِ,NN
ایماندار,ADJ
شانگلہ,NN
مالِ,NN
دلبر,NN
دیاں,ADJ
ہانڈی,NN
نونہال,NN
اوجھل,NN
واقعتاً,ADV
کٹائی,NN
ومن,PN
ہوتاہے,NN
ناآشنا,VB
راکٹوں,NN
جلائی,VB
کھلاؤ,VB
تغیرات,NN
انگیز,VB
انکسار,NN
چاء,NN
امیگریشن,NN
نویس,NN
گنتے,VB
کوڑوں,NN
آیاں,NN
شعاعیں,NN
سامع,NN
پالش,NN
کنونشن,NN
برڈ,PN
تناول,NN
ماہوار,ADJ
روائتی,ADJ
سچی,AA
نحوست,NN
درميان,NN
خویش,NN
لطیفوں,NN
بیلوں,NN
نیازی,ADJ
ويب,PN
زہریلے,ADJ
معترض,NN
پشیماں,NN
دیاہے,AA
فروزاں,NN
صوفیانہ,ADJ
یحیٰ,PN
بیلن,NN
ورثا,NN
لاد,NN
لٹکایا,VB
علمدار,NN
فاروقی,ADJ
پردیش,PN
واری,ADJ
ووٹرز,NN
انڈینز,PN
پرمزاح,NN
کھُل,VB
ثواب,ADJ
خور,PN
کثافت,NN
کفار,PN
–,PM
چاہو,NN
سراہنے,VB
کاسہ,NN
بلاول,PN
ہےاور,NN
ڈول,PN
جمع,PN
انگڑائی,NN
بگٹی,PN
غداروں,NN
فاعلن,NN
بھکاری,ADJ
رسوا,PN
پڑگیا,VB
تکلم,NN
آرگ,PN
زینے,NN
كام,NN
ٹوئنٹی,ADJ
وائلڈ,PN
لکھیں,NN
الزبتھ,PN
چہرا,NN
عنوانی,NN
گھاس,PN
عظمٰی,PN
مسکرانے,NN
گیسٹ,PN
تارک,NN
Tags,PN
حادثاتی,ADJ
دھمال,NN
کالا,OR
مخلتف,ADJ
ناواقف,NN
حُسین,NN
اوپیرا,PN
گھورنے,VB
ٹربیونل,NN
پلٹ,PN
پولیٹکل,PN
سوانح,ADJ
بوس,NN
ویگن,NN
شہنشاہ,ADJ
تیتر,NN
دبانا,VB
بتادیں,NN
راما,PN
پبلشنگ,NN
آئینہ,PN
گنگ,NN
بہے,VB
سائیکل,ADJ
کیطرف,NN
دارو,NN
ودیعت,NN
خوض,NN
کروٹیں,NN
ایشن,NN
ڈاون,NN
مریم,ADJ
قومیتوں,NN
میتھ,NN
مہری,NN
تُسی,PN
دوستیاں,NN
ڈھانپ,VB
ایج,NN
بتاوں,NN
مخمصے,NN
چپک,VB
فرینک,PN
ماش,NN
بود,ADV
نہی,NN
اُنیس,PN
بشارالاسد,NN
سگرٹ,NN
جاگتی,VB
طریقۂ,ADJ
جادو,CA
شجاع,NN
کیپیٹل,PN
فرائی,ADJ
کڑک,NN
قطاروں,NN
اُصول,NN
آمنہ,PN
سنبھالتے,VB
مزاحمتی,ADJ
سوامی,PN
بضد,VB
پردیسی,ADJ
بسایا,VB
کوایک,PN
ایونٹ,PN
ناموس,PN
پہنائے,VB
مورال,NN
بیہقی,NN
نرگس,PN
جگاڑ,NN
درویش,PN
ہارنا,VB
خواہشِ,NN
سیفی,PN
گوجرانوالہ,PN
نینی,ADJ
کشاں,NN
وڈیرے,NN
وِچ,PN
بھیجوں,VB
قمراحمد,NN
ڈرونز,PN
ایہو,PN
تاتاریوں,NN
کُھل,VB
مرہونِ,NN
نوازش,ADJ
نسلی,NN
ہوجا,VB
بیئر,NN
دبائیں,VB
گاؤ,NN
برادر,ADV
شہنشاہ,PN
ریمانڈ,NN
قضیے,NN
گھومنا,VB
سہیلیاں,NN
لودھی,PN
وصول,NN
ہمدرد,PN
تائیوان,PN
جوبن,NN
تڑکا,NN
چالوں,NN
چغتائی,PN
تمدنی,ADJ
جرأت,NN
ٹخنوں,NN
ماریا,PN
انمول,ADJ
نکمے,NN
دوڑتی,VB
کشکول,NN
آئے,NN
گزارش,ADJ
مینہ,NN
حبشہ,NN
ماہا,ADJ
پھینکنا,VB
باجے,NN
میڈرڈ,NN
مستعمل,NN
